-3.124,3.1242
-3.123,3.1232
-3.122,3.1222
-3.121,3.1212
-3.12,3.1202
-3.119,3.1192
-3.118,3.1183
-3.117,3.1173
-3.116,3.1163
-3.115,3.1153
-3.114,3.1143
-3.113,3.1133
-3.112,3.1123
-3.111,3.1113
-3.11,3.1103
-3.109,3.1093
-3.108,3.1083
-3.107,3.1073
-3.106,3.1063
-3.105,3.1053
-3.104,3.1043
-3.103,3.1033
-3.102,3.1023
-3.101,3.1013
-3.1,3.1003
-3.099,3.0993
-3.098,3.0983
-3.097,3.0973
-3.096,3.0963
-3.095,3.0953
-3.094,3.0943
-3.093,3.0933
-3.092,3.0923
-3.091,3.0913
-3.09,3.0903
-3.089,3.0893
-3.088,3.0883
-3.087,3.0873
-3.086,3.0863
-3.085,3.0853
-3.084,3.0843
-3.083,3.0833
-3.082,3.0823
-3.081,3.0813
-3.08,3.0803
-3.079,3.0793
-3.078,3.0783
-3.077,3.0773
-3.076,3.0763
-3.075,3.0753
-3.074,3.0743
-3.073,3.0733
-3.072,3.0723
-3.071,3.0713
-3.07,3.0703
-3.069,3.0693
-3.068,3.0683
-3.067,3.0673
-3.066,3.0663
-3.065,3.0653
-3.064,3.0643
-3.063,3.0633
-3.062,3.0623
-3.061,3.0613
-3.06,3.0603
-3.059,3.0593
-3.058,3.0583
-3.057,3.0573
-3.056,3.0563
-3.055,3.0553
-3.054,3.0543
-3.053,3.0533
-3.052,3.0523
-3.051,3.0513
-3.05,3.0503
-3.049,3.0493
-3.048,3.0483
-3.047,3.0473
-3.046,3.0463
-3.045,3.0453
-3.044,3.0443
-3.043,3.0433
-3.042,3.0423
-3.041,3.0413
-3.04,3.0403
-3.039,3.0393
-3.038,3.0383
-3.037,3.0373
-3.036,3.0363
-3.035,3.0353
-3.034,3.0343
-3.033,3.0333
-3.032,3.0323
-3.031,3.0313
-3.03,3.0303
-3.029,3.0293
-3.028,3.0283
-3.027,3.0273
-3.026,3.0263
-3.025,3.0253
-3.024,3.0244
-3.023,3.0234
-3.022,3.0224
-3.021,3.0214
-3.02,3.0204
-3.019,3.0194
-3.018,3.0184
-3.017,3.0174
-3.016,3.0164
-3.015,3.0154
-3.014,3.0144
-3.013,3.0134
-3.012,3.0124
-3.011,3.0114
-3.01,3.0104
-3.009,3.0094
-3.008,3.0084
-3.007,3.0074
-3.006,3.0064
-3.005,3.0054
-3.004,3.0044
-3.003,3.0034
-3.002,3.0024
-3.001,3.0014
-3,3.0004
-2.999,2.9994
-2.998,2.9984
-2.997,2.9974
-2.996,2.9964
-2.995,2.9954
-2.994,2.9944
-2.993,2.9934
-2.992,2.9924
-2.991,2.9914
-2.99,2.9904
-2.989,2.9894
-2.988,2.9884
-2.987,2.9874
-2.986,2.9864
-2.985,2.9854
-2.984,2.9844
-2.983,2.9834
-2.982,2.9824
-2.981,2.9814
-2.98,2.9804
-2.979,2.9794
-2.978,2.9784
-2.977,2.9774
-2.976,2.9764
-2.975,2.9754
-2.974,2.9744
-2.973,2.9734
-2.972,2.9724
-2.971,2.9714
-2.97,2.9704
-2.969,2.9694
-2.968,2.9684
-2.967,2.9674
-2.966,2.9664
-2.965,2.9654
-2.964,2.9644
-2.963,2.9634
-2.962,2.9624
-2.961,2.9614
-2.96,2.9604
-2.959,2.9594
-2.958,2.9584
-2.957,2.9574
-2.956,2.9564
-2.955,2.9554
-2.954,2.9544
-2.953,2.9535
-2.952,2.9525
-2.951,2.9515
-2.95,2.9505
-2.949,2.9495
-2.948,2.9485
-2.947,2.9475
-2.946,2.9465
-2.945,2.9455
-2.944,2.9445
-2.943,2.9435
-2.942,2.9425
-2.941,2.9415
-2.94,2.9405
-2.939,2.9395
-2.938,2.9385
-2.937,2.9375
-2.936,2.9365
-2.935,2.9355
-2.934,2.9345
-2.933,2.9335
-2.932,2.9325
-2.931,2.9315
-2.93,2.9305
-2.929,2.9295
-2.928,2.9285
-2.927,2.9275
-2.926,2.9265
-2.925,2.9255
-2.924,2.9245
-2.923,2.9235
-2.922,2.9225
-2.921,2.9215
-2.92,2.9205
-2.919,2.9195
-2.918,2.9185
-2.917,2.9175
-2.916,2.9165
-2.915,2.9155
-2.914,2.9145
-2.913,2.9135
-2.912,2.9125
-2.911,2.9115
-2.91,2.9105
-2.909,2.9095
-2.908,2.9085
-2.907,2.9075
-2.906,2.9065
-2.905,2.9055
-2.904,2.9045
-2.903,2.9035
-2.902,2.9025
-2.901,2.9015
-2.9,2.9005
-2.899,2.8995
-2.898,2.8985
-2.897,2.8975
-2.896,2.8965
-2.895,2.8956
-2.894,2.8946
-2.893,2.8936
-2.892,2.8926
-2.891,2.8916
-2.89,2.8906
-2.889,2.8896
-2.888,2.8886
-2.887,2.8876
-2.886,2.8866
-2.885,2.8856
-2.884,2.8846
-2.883,2.8836
-2.882,2.8826
-2.881,2.8816
-2.88,2.8806
-2.879,2.8796
-2.878,2.8786
-2.877,2.8776
-2.876,2.8766
-2.875,2.8756
-2.874,2.8746
-2.873,2.8736
-2.872,2.8726
-2.871,2.8716
-2.87,2.8706
-2.869,2.8696
-2.868,2.8686
-2.867,2.8676
-2.866,2.8666
-2.865,2.8656
-2.864,2.8646
-2.863,2.8636
-2.862,2.8626
-2.861,2.8616
-2.86,2.8606
-2.859,2.8596
-2.858,2.8586
-2.857,2.8576
-2.856,2.8566
-2.855,2.8556
-2.854,2.8546
-2.853,2.8536
-2.852,2.8526
-2.851,2.8516
-2.85,2.8506
-2.849,2.8496
-2.848,2.8486
-2.847,2.8476
-2.846,2.8467
-2.845,2.8457
-2.844,2.8447
-2.843,2.8437
-2.842,2.8427
-2.841,2.8417
-2.84,2.8407
-2.839,2.8397
-2.838,2.8387
-2.837,2.8377
-2.836,2.8367
-2.835,2.8357
-2.834,2.8347
-2.833,2.8337
-2.832,2.8327
-2.831,2.8317
-2.83,2.8307
-2.829,2.8297
-2.828,2.8287
-2.827,2.8277
-2.826,2.8267
-2.825,2.8257
-2.824,2.8247
-2.823,2.8237
-2.822,2.8227
-2.821,2.8217
-2.82,2.8207
-2.819,2.8197
-2.818,2.8187
-2.817,2.8177
-2.816,2.8167
-2.815,2.8157
-2.814,2.8147
-2.813,2.8137
-2.812,2.8127
-2.811,2.8117
-2.81,2.8107
-2.809,2.8097
-2.808,2.8087
-2.807,2.8077
-2.806,2.8067
-2.805,2.8057
-2.804,2.8048
-2.803,2.8038
-2.802,2.8028
-2.801,2.8018
-2.8,2.8008
-2.799,2.7998
-2.798,2.7988
-2.797,2.7978
-2.796,2.7968
-2.795,2.7958
-2.794,2.7948
-2.793,2.7938
-2.792,2.7928
-2.791,2.7918
-2.79,2.7908
-2.789,2.7898
-2.788,2.7888
-2.787,2.7878
-2.786,2.7868
-2.785,2.7858
-2.784,2.7848
-2.783,2.7838
-2.782,2.7828
-2.781,2.7818
-2.78,2.7808
-2.779,2.7798
-2.778,2.7788
-2.777,2.7778
-2.776,2.7768
-2.775,2.7758
-2.774,2.7748
-2.773,2.7738
-2.772,2.7728
-2.771,2.7718
-2.77,2.7708
-2.769,2.7698
-2.768,2.7688
-2.767,2.7678
-2.766,2.7669
-2.765,2.7659
-2.764,2.7649
-2.763,2.7639
-2.762,2.7629
-2.761,2.7619
-2.76,2.7609
-2.759,2.7599
-2.758,2.7589
-2.757,2.7579
-2.756,2.7569
-2.755,2.7559
-2.754,2.7549
-2.753,2.7539
-2.752,2.7529
-2.751,2.7519
-2.75,2.7509
-2.749,2.7499
-2.748,2.7489
-2.747,2.7479
-2.746,2.7469
-2.745,2.7459
-2.744,2.7449
-2.743,2.7439
-2.742,2.7429
-2.741,2.7419
-2.74,2.7409
-2.739,2.7399
-2.738,2.7389
-2.737,2.7379
-2.736,2.7369
-2.735,2.7359
-2.734,2.7349
-2.733,2.734
-2.732,2.733
-2.731,2.732
-2.73,2.731
-2.729,2.73
-2.728,2.729
-2.727,2.728
-2.726,2.727
-2.725,2.726
-2.724,2.725
-2.723,2.724
-2.722,2.723
-2.721,2.722
-2.72,2.721
-2.719,2.72
-2.718,2.719
-2.717,2.718
-2.716,2.717
-2.715,2.716
-2.714,2.715
-2.713,2.714
-2.712,2.713
-2.711,2.712
-2.71,2.711
-2.709,2.71
-2.708,2.709
-2.707,2.708
-2.706,2.707
-2.705,2.706
-2.704,2.705
-2.703,2.704
-2.702,2.7031
-2.701,2.7021
-2.7,2.7011
-2.699,2.7001
-2.698,2.6991
-2.697,2.6981
-2.696,2.6971
-2.695,2.6961
-2.694,2.6951
-2.693,2.6941
-2.692,2.6931
-2.691,2.6921
-2.69,2.6911
-2.689,2.6901
-2.688,2.6891
-2.687,2.6881
-2.686,2.6871
-2.685,2.6861
-2.684,2.6851
-2.683,2.6841
-2.682,2.6831
-2.681,2.6821
-2.68,2.6811
-2.679,2.6801
-2.678,2.6791
-2.677,2.6781
-2.676,2.6771
-2.675,2.6762
-2.674,2.6752
-2.673,2.6742
-2.672,2.6732
-2.671,2.6722
-2.67,2.6712
-2.669,2.6702
-2.668,2.6692
-2.667,2.6682
-2.666,2.6672
-2.665,2.6662
-2.664,2.6652
-2.663,2.6642
-2.662,2.6632
-2.661,2.6622
-2.66,2.6612
-2.659,2.6602
-2.658,2.6592
-2.657,2.6582
-2.656,2.6572
-2.655,2.6562
-2.654,2.6552
-2.653,2.6542
-2.652,2.6532
-2.651,2.6522
-2.65,2.6512
-2.649,2.6503
-2.648,2.6493
-2.647,2.6483
-2.646,2.6473
-2.645,2.6463
-2.644,2.6453
-2.643,2.6443
-2.642,2.6433
-2.641,2.6423
-2.64,2.6413
-2.639,2.6403
-2.638,2.6393
-2.637,2.6383
-2.636,2.6373
-2.635,2.6363
-2.634,2.6353
-2.633,2.6343
-2.632,2.6333
-2.631,2.6323
-2.63,2.6313
-2.629,2.6303
-2.628,2.6293
-2.627,2.6283
-2.626,2.6273
-2.625,2.6264
-2.624,2.6254
-2.623,2.6244
-2.622,2.6234
-2.621,2.6224
-2.62,2.6214
-2.619,2.6204
-2.618,2.6194
-2.617,2.6184
-2.616,2.6174
-2.615,2.6164
-2.614,2.6154
-2.613,2.6144
-2.612,2.6134
-2.611,2.6124
-2.61,2.6114
-2.609,2.6104
-2.608,2.6094
-2.607,2.6084
-2.606,2.6074
-2.605,2.6064
-2.604,2.6054
-2.603,2.6044
-2.602,2.6035
-2.601,2.6025
-2.6,2.6015
-2.599,2.6005
-2.598,2.5995
-2.597,2.5985
-2.596,2.5975
-2.595,2.5965
-2.594,2.5955
-2.593,2.5945
-2.592,2.5935
-2.591,2.5925
-2.59,2.5915
-2.589,2.5905
-2.588,2.5895
-2.587,2.5885
-2.586,2.5875
-2.585,2.5865
-2.584,2.5855
-2.583,2.5845
-2.582,2.5836
-2.581,2.5826
-2.58,2.5816
-2.579,2.5806
-2.578,2.5796
-2.577,2.5786
-2.576,2.5776
-2.575,2.5766
-2.574,2.5756
-2.573,2.5746
-2.572,2.5736
-2.571,2.5726
-2.57,2.5716
-2.569,2.5706
-2.568,2.5696
-2.567,2.5686
-2.566,2.5676
-2.565,2.5666
-2.564,2.5656
-2.563,2.5646
-2.562,2.5637
-2.561,2.5627
-2.56,2.5617
-2.559,2.5607
-2.558,2.5597
-2.557,2.5587
-2.556,2.5577
-2.555,2.5567
-2.554,2.5557
-2.553,2.5547
-2.552,2.5537
-2.551,2.5527
-2.55,2.5517
-2.549,2.5507
-2.548,2.5497
-2.547,2.5487
-2.546,2.5477
-2.545,2.5467
-2.544,2.5457
-2.543,2.5448
-2.542,2.5438
-2.541,2.5428
-2.54,2.5418
-2.539,2.5408
-2.538,2.5398
-2.537,2.5388
-2.536,2.5378
-2.535,2.5368
-2.534,2.5358
-2.533,2.5348
-2.532,2.5338
-2.531,2.5328
-2.53,2.5318
-2.529,2.5308
-2.528,2.5298
-2.527,2.5288
-2.526,2.5278
-2.525,2.5269
-2.524,2.5259
-2.523,2.5249
-2.522,2.5239
-2.521,2.5229
-2.52,2.5219
-2.519,2.5209
-2.518,2.5199
-2.517,2.5189
-2.516,2.5179
-2.515,2.5169
-2.514,2.5159
-2.513,2.5149
-2.512,2.5139
-2.511,2.5129
-2.51,2.5119
-2.509,2.5109
-2.508,2.51
-2.507,2.509
-2.506,2.508
-2.505,2.507
-2.504,2.506
-2.503,2.505
-2.502,2.504
-2.501,2.503
-2.5,2.502
-2.499,2.501
-2.498,2.5
-2.497,2.499
-2.496,2.498
-2.495,2.497
-2.494,2.496
-2.493,2.495
-2.492,2.4941
-2.491,2.4931
-2.49,2.4921
-2.489,2.4911
-2.488,2.4901
-2.487,2.4891
-2.486,2.4881
-2.485,2.4871
-2.484,2.4861
-2.483,2.4851
-2.482,2.4841
-2.481,2.4831
-2.48,2.4821
-2.479,2.4811
-2.478,2.4801
-2.477,2.4792
-2.476,2.4782
-2.475,2.4772
-2.474,2.4762
-2.473,2.4752
-2.472,2.4742
-2.471,2.4732
-2.47,2.4722
-2.469,2.4712
-2.468,2.4702
-2.467,2.4692
-2.466,2.4682
-2.465,2.4672
-2.464,2.4662
-2.463,2.4652
-2.462,2.4643
-2.461,2.4633
-2.46,2.4623
-2.459,2.4613
-2.458,2.4603
-2.457,2.4593
-2.456,2.4583
-2.455,2.4573
-2.454,2.4563
-2.453,2.4553
-2.452,2.4543
-2.451,2.4533
-2.45,2.4523
-2.449,2.4513
-2.448,2.4504
-2.447,2.4494
-2.446,2.4484
-2.445,2.4474
-2.444,2.4464
-2.443,2.4454
-2.442,2.4444
-2.441,2.4434
-2.44,2.4424
-2.439,2.4414
-2.438,2.4404
-2.437,2.4394
-2.436,2.4384
-2.435,2.4374
-2.434,2.4365
-2.433,2.4355
-2.432,2.4345
-2.431,2.4335
-2.43,2.4325
-2.429,2.4315
-2.428,2.4305
-2.427,2.4295
-2.426,2.4285
-2.425,2.4275
-2.424,2.4265
-2.423,2.4255
-2.422,2.4245
-2.421,2.4236
-2.42,2.4226
-2.419,2.4216
-2.418,2.4206
-2.417,2.4196
-2.416,2.4186
-2.415,2.4176
-2.414,2.4166
-2.413,2.4156
-2.412,2.4146
-2.411,2.4136
-2.41,2.4126
-2.409,2.4116
-2.408,2.4107
-2.407,2.4097
-2.406,2.4087
-2.405,2.4077
-2.404,2.4067
-2.403,2.4057
-2.402,2.4047
-2.401,2.4037
-2.4,2.4027
-2.399,2.4017
-2.398,2.4007
-2.397,2.3997
-2.396,2.3988
-2.395,2.3978
-2.394,2.3968
-2.393,2.3958
-2.392,2.3948
-2.391,2.3938
-2.39,2.3928
-2.389,2.3918
-2.388,2.3908
-2.387,2.3898
-2.386,2.3888
-2.385,2.3878
-2.384,2.3869
-2.383,2.3859
-2.382,2.3849
-2.381,2.3839
-2.38,2.3829
-2.379,2.3819
-2.378,2.3809
-2.377,2.3799
-2.376,2.3789
-2.375,2.3779
-2.374,2.3769
-2.373,2.376
-2.372,2.375
-2.371,2.374
-2.37,2.373
-2.369,2.372
-2.368,2.371
-2.367,2.37
-2.366,2.369
-2.365,2.368
-2.364,2.367
-2.363,2.366
-2.362,2.365
-2.361,2.3641
-2.36,2.3631
-2.359,2.3621
-2.358,2.3611
-2.357,2.3601
-2.356,2.3591
-2.355,2.3581
-2.354,2.3571
-2.353,2.3561
-2.352,2.3551
-2.351,2.3542
-2.35,2.3532
-2.349,2.3522
-2.348,2.3512
-2.347,2.3502
-2.346,2.3492
-2.345,2.3482
-2.344,2.3472
-2.343,2.3462
-2.342,2.3452
-2.341,2.3442
-2.34,2.3433
-2.339,2.3423
-2.338,2.3413
-2.337,2.3403
-2.336,2.3393
-2.335,2.3383
-2.334,2.3373
-2.333,2.3363
-2.332,2.3353
-2.331,2.3343
-2.33,2.3334
-2.329,2.3324
-2.328,2.3314
-2.327,2.3304
-2.326,2.3294
-2.325,2.3284
-2.324,2.3274
-2.323,2.3264
-2.322,2.3254
-2.321,2.3244
-2.32,2.3235
-2.319,2.3225
-2.318,2.3215
-2.317,2.3205
-2.316,2.3195
-2.315,2.3185
-2.314,2.3175
-2.313,2.3165
-2.312,2.3155
-2.311,2.3145
-2.31,2.3136
-2.309,2.3126
-2.308,2.3116
-2.307,2.3106
-2.306,2.3096
-2.305,2.3086
-2.304,2.3076
-2.303,2.3066
-2.302,2.3056
-2.301,2.3047
-2.3,2.3037
-2.299,2.3027
-2.298,2.3017
-2.297,2.3007
-2.296,2.2997
-2.295,2.2987
-2.294,2.2977
-2.293,2.2967
-2.292,2.2957
-2.291,2.2948
-2.29,2.2938
-2.289,2.2928
-2.288,2.2918
-2.287,2.2908
-2.286,2.2898
-2.285,2.2888
-2.284,2.2878
-2.283,2.2868
-2.282,2.2859
-2.281,2.2849
-2.28,2.2839
-2.279,2.2829
-2.278,2.2819
-2.277,2.2809
-2.276,2.2799
-2.275,2.2789
-2.274,2.278
-2.273,2.277
-2.272,2.276
-2.271,2.275
-2.27,2.274
-2.269,2.273
-2.268,2.272
-2.267,2.271
-2.266,2.27
-2.265,2.2691
-2.264,2.2681
-2.263,2.2671
-2.262,2.2661
-2.261,2.2651
-2.26,2.2641
-2.259,2.2631
-2.258,2.2621
-2.257,2.2611
-2.256,2.2602
-2.255,2.2592
-2.254,2.2582
-2.253,2.2572
-2.252,2.2562
-2.251,2.2552
-2.25,2.2542
-2.249,2.2532
-2.248,2.2523
-2.247,2.2513
-2.246,2.2503
-2.245,2.2493
-2.244,2.2483
-2.243,2.2473
-2.242,2.2463
-2.241,2.2453
-2.24,2.2444
-2.239,2.2434
-2.238,2.2424
-2.237,2.2414
-2.236,2.2404
-2.235,2.2394
-2.234,2.2384
-2.233,2.2374
-2.232,2.2365
-2.231,2.2355
-2.23,2.2345
-2.229,2.2335
-2.228,2.2325
-2.227,2.2315
-2.226,2.2305
-2.225,2.2296
-2.224,2.2286
-2.223,2.2276
-2.222,2.2266
-2.221,2.2256
-2.22,2.2246
-2.219,2.2236
-2.218,2.2226
-2.217,2.2217
-2.216,2.2207
-2.215,2.2197
-2.214,2.2187
-2.213,2.2177
-2.212,2.2167
-2.211,2.2157
-2.21,2.2147
-2.209,2.2138
-2.208,2.2128
-2.207,2.2118
-2.206,2.2108
-2.205,2.2098
-2.204,2.2088
-2.203,2.2078
-2.202,2.2069
-2.201,2.2059
-2.2,2.2049
-2.199,2.2039
-2.198,2.2029
-2.197,2.2019
-2.196,2.2009
-2.195,2.2
-2.194,2.199
-2.193,2.198
-2.192,2.197
-2.191,2.196
-2.19,2.195
-2.189,2.194
-2.188,2.1931
-2.187,2.1921
-2.186,2.1911
-2.185,2.1901
-2.184,2.1891
-2.183,2.1881
-2.182,2.1871
-2.181,2.1862
-2.18,2.1852
-2.179,2.1842
-2.178,2.1832
-2.177,2.1822
-2.176,2.1812
-2.175,2.1802
-2.174,2.1793
-2.173,2.1783
-2.172,2.1773
-2.171,2.1763
-2.17,2.1753
-2.169,2.1743
-2.168,2.1734
-2.167,2.1724
-2.166,2.1714
-2.165,2.1704
-2.164,2.1694
-2.163,2.1684
-2.162,2.1674
-2.161,2.1665
-2.16,2.1655
-2.159,2.1645
-2.158,2.1635
-2.157,2.1625
-2.156,2.1615
-2.155,2.1605
-2.154,2.1596
-2.153,2.1586
-2.152,2.1576
-2.151,2.1566
-2.15,2.1556
-2.149,2.1546
-2.148,2.1537
-2.147,2.1527
-2.146,2.1517
-2.145,2.1507
-2.144,2.1497
-2.143,2.1487
